id	qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
1307	d8b5ff35c3daf940868679a7888e625c	OL388451.1	99.724	362	1	0	1	362	363	2	0	664
1308	e9b81f26ff03a856985d404fceceaea9	DQ790084.1.1815	99.458	369	2	0	1	369	410	42	0	671
1309	85958bf379da0fda9da3973667b60e8b	FJ800623.1.1388	94.324	370	20	1	1	370	398	30	1.28e-160	566
1310	a61396f9dd7af8156f8e366e67826976	AM114806.1.1792	100	363	0	0	1	363	412	50	0	671
1311	f6c3c9996344ea49970221156b5cbb21	LWRW02000277.357868.359668	99.727	366	1	0	1	366	414	49	0	671
1312	84fa408d82192fc0b34094bb295934d5	SIMON.SLH10	97.23	361	10	0	1	361	375	15	1.57e-174	612
1313	a523effc225b793ef400d74f945731a5	FJ832158.1.1754	95.763	354	15	0	1	354	409	56	2.62e-162	571
1314	8d7151c51019c729c43cb8e1f20eeded	FN690411.1.1710	97.275	367	10	0	1	367	367	1	7.45e-178	623
1315	dcea8db0f90de6613c77a8cb2c69e379	AJ287523.1.1904	95.503	378	14	3	2	378	406	31	3.58e-171	601
1316	89731c76044ec823bd477af49b8c386c	AB622340.1.1685	91.484	364	25	5	1	359	369	7	1.64e-139	496
1317	0f4ef8bac729bce5d2c34ec1859c300d	OQ702803.1	97.507	361	9	0	1	361	410	50	3.38e-176	617
1318	24df66cb96a65d72e1acec1c2af8b6d6	AF022196.1.1803	99.725	364	1	0	1	364	414	51	0	667
1319	e87c6193c042fea9e34ce4eda6321c17	AY854218.1.1398	98.607	359	5	0	1	359	377	19	0	636
1320	6511f6b0a741800a217bead0f04dbd96	JQ698930.1.1731	99.718	354	1	0	1	354	375	22	0	649
1321	ce35533d10c2bd2e0516683f17bea9cc	JX159451.1.1626	99.713	349	1	0	1	349	379	31	0	640
1322	f8813bc7b24de1ac6794dee31480449d	KP313859.1.2476	99.444	360	1	1	1	360	1092	734	0	652
1323	2c4d866c45bdb0a48925ef35f29bbe0c	SIMON.RF9	93.407	364	17	1	1	357	377	14	1.25e-150	532
1324	ddffc74cddd063d5927727f463f684f6	FN690728.1.1696	98.619	362	4	1	1	361	362	1	0	640
1325	80a3a1a718071982d6582ad57eab08a8	ADOS01001423.332.2144	98.347	363	6	0	1	363	411	49	0	638
1326	f8ee8117959158c9aed4aa088c7f2ea1	KT277576.1.1239	100	368	0	0	1	368	409	42	0	680
1327	77b3b807c4d43f7c2922385d86c3bb5d	SIMON.SLH10	96.399	361	13	0	1	361	375	15	1.59e-169	595
1328	6a7e0d4c46373b666bbb82d8b05934b0	U42488.1.1727	100	359	0	0	1	359	360	2	0	664
1329	1e886a33d3502abbc20022786c0f5a61	HQ912592.1.1512	92.308	351	23	3	1	350	348	1	1.61e-139	496
1330	7544c1b9b49f8d7287bf00fef537126c	AY180002.1.1827	94.164	377	14	6	1	374	422	51	3.59e-161	568
1331	260027b832a0436cd0024d5f5f360f30	SIMON.SLH10	95.58	362	15	1	1	362	375	15	1.6e-164	579
1332	742cb30d6fb7564ad347e2f538fcd9fc	MG669887.1	94.475	362	15	5	1	358	361	1	9.59e-157	553
1333	d1cf07da9d89eb0cce9a777221823b51	SIMON.CB6	93.075	361	21	4	1	359	372	14	2.1e-148	525
1334	c455c7e1a88d38e8ce0be8baa217e1db	FN690387.1.1711	95.664	369	15	1	1	369	372	5	2.1e-168	592
1335	e211235d1c8aff8e238befac58ea1624	FR874390.1.1819	92.722	371	25	2	1	371	418	50	3.61e-151	534
1336	e43f38daffb52eedd2443694dd5a9f7e	EF591333.1.1699	96.685	362	12	0	1	362	362	1	9.62e-172	603
1337	587b64b81d92eabf6955d8fbc4aaedd0	EF100276.1.1334	98.854	349	4	0	1	349	400	52	7.01e-178	623
1338	bb2c4c539b2d65f40ce3a23e54f9183c	MH063509.1.1745	97.143	350	9	1	1	349	386	37	7.11e-168	590
1339	16961d8cb033e801b7621f881e6b8d3b	OR590999.1	98.056	360	6	1	1	360	359	1	2.04e-178	625
1340	7934df1327fd3fb6ea7565fd6dd2dac2	JQ222930.1.1638	97.568	370	8	1	1	370	410	42	1.24e-180	632
1341	32fbe9ad3d2b9f2e58330ad9ad429bf8	SIMON.RF9	96.154	364	13	1	1	363	377	14	5.74e-169	593
1342	3a7a1a18273c9ddc50b80707d87a47bf	AY894301.1.1899	99.738	381	1	0	1	381	428	48	0	699
1343	228b33acdb390756ac7ebf6f9fb7c8a9	AB275055.1.1709	98.093	367	3	4	1	366	364	1	0	636
1344	10d23a073b8c09f58e2b495a2fceee3f	AB274814.1.1761	98.886	359	3	1	1	359	398	41	0	640
1345	0ea788c5f067bad0ae8d0fccea58893a	SIMON.CB19	96.667	360	12	0	1	360	372	13	1.22e-170	599
1346	67f2a2f124c6846476beb0ce5c0e1370	AJ315170.1.1696	99.164	359	3	0	2	360	359	1	0	647
1347	75c5e33d153d8e6c53778df7cc7dfd65	GU187660.1.1785	98.361	366	4	2	1	365	402	38	0	641
1348	3b2393ca920971f1b7239b1d12776677	JQ067911.1.1702	99.721	359	1	0	1	359	392	34	0	658
1349	4a4c30d8d4efd63fd75e8e46ae143ca0	EU670241.1.1751	99.104	335	3	0	1	335	364	30	8.74e-172	603
1350	47b7e507e7a4e0185ca6c40daf6b665e	MF474343.1.1597	99.062	320	3	0	1	320	349	30	1.81e-163	575
1351	095f47e4cd3d9f3b6cd6393ffb6e6fe3	EU567275.1.1302	99.678	311	1	0	1	311	311	1	9.61e-162	569
1352	4360fd52727af275f0f33e461334e6f8	AF290539.1.1815	98.374	369	6	0	1	369	419	51	0	649
1353	6350dd991ccbe8220fc1c4f2d26dc641	SIMON.RF9	97.253	364	10	0	1	364	377	14	3.41e-176	617
1354	910c4f274144a0eb6ec91085fa3fbd0f	SIMON.RF9	97.802	364	8	0	1	364	377	14	1.58e-179	628
1355	8639d16707fcb5fa8f63855c1ba21b29	SIMON.RF9	97.802	364	8	0	1	364	377	14	1.58e-179	628
1356	7524b82ced0d433281939e2715c26697	JQ222671.1.1648	100	368	0	0	1	368	411	44	0	680
1357	553e3115e5844e36a996fe44b4e6c120	EF100331.1.1380	99.699	332	1	0	1	332	383	52	1.86e-173	608
1358	16795e4b0b93e2e6a4bfb642e8e51b9a	EF100301.1.1336	96.122	361	12	2	1	361	410	52	2.65e-167	588
1359	83d4c14c691854722ee8cd58e04932f9	FJ832156.1.1753	97.64	339	8	0	1	339	394	56	1.15e-165	582
1360	3b64f1a77f970cd7bcf76af9c7c881b5	AY620310.1.1267	96.505	372	12	1	1	372	397	27	4.52e-175	614
1361	fe01afe0ed99f928062e2a2d7eb986bb	FJ832156.1.1753	94.395	339	19	0	1	339	394	56	2.55e-147	521
1362	9c2fba3bd4d71fb657550ed4c433064c	EF527166.1.1553	94.495	327	17	1	1	327	327	2	9.89e-142	503
1363	f848f6ddff194250c295500b55b9bbbb	AB275098.1.1719	99.441	358	2	0	1	358	358	1	0	651
1364	137c1575b5ec6ce1e13838647c08091f	KX120663.1.1727	99.123	342	3	0	1	342	382	41	1.15e-175	616
1365	2a925c64f80f2b49b006a814aa9eb225	AM774569.1.1796	99.742	388	1	0	1	388	417	30	0	712
1366	7f88cc9b1dd44864a9e9805af91567a7	DQ314810.1.1782	95.664	369	15	1	1	368	402	34	2.09e-168	592
1367	631f60b15c660927a3d40c194b7da4b9	GU827592.1.1756	92.011	363	25	4	1	362	389	30	7.67e-143	507
1368	11b5ab4f4d25c68524bc9f43b1228e8b	AY741379.1.1758	99.725	363	1	0	1	363	396	34	0	667
1369	301ab7f70b4e40ef24d89bc0cb65d40a	DQ207567.1.1776	92.896	366	19	7	2	363	395	33	2.12e-148	525
1370	62c41a3bbb50eeaaa7c583ff5356aeb8	SIMON.RF9	96.978	364	11	0	1	364	377	14	1.59e-174	612
1371	bb2d71bb5f469298a5f4b0822162f06b	JQ222930.1.1638	98.916	369	4	0	1	369	410	42	0	660
1372	cde52e726a0c789261af4c4963857068	KR535601.1.1799	99.725	364	1	0	1	364	413	50	0	667
1373	fc50cff8193311f71338d19ccafe0e93	KX602083.1.1697	100	358	0	0	1	358	358	1	0	662
1374	9c15a51581dc0c5e279cc211aa908786	KC771186.1.1774	100	359	0	0	1	359	408	50	0	664
1375	fc28b6a26198a63a9a00c23845c8fb38	AJ972857.1.1800	100	359	0	0	1	359	410	52	0	664
1376	0cc42cdf11bc13f1deb9aeb201c05d1a	EF032801.1.1752	99.725	363	1	0	1	363	393	31	0	665
1377	3078ef14249c052e60730b97280d8c18	EF527166.1.1553	94.785	326	17	0	1	326	327	2	2.12e-143	508
1378	e7a0e924fce05cbd8aff3d5c5db4c6ef	MZ476003.1	92.562	363	25	2	1	363	382	22	9.88e-147	520
1379	2ef29038797f2cbff6b4c65b73f02ce9	EU417963.1.1764	100	359	0	0	1	359	409	51	0	664
1380	8c4ea1d2b22c15a2f748a46fe7d70bfd	SIMON.CB6	96.122	361	12	2	1	361	372	14	2.65e-167	588
1381	312af77c14437462b93cb5dbebb94681	AY620329.1.1202	99.708	342	0	1	1	342	341	1	2.06e-178	625
1382	ef0795e5b372d892988f271fc539cec6	EF526856.1.1749	99.451	364	2	0	1	364	413	50	0	662
1383	9b0ad69d2bef2d445d546ade12aad584	KC779520.1.1800	93.514	370	20	4	1	369	402	36	4.61e-155	547
1384	054e1d282fed46c0b43a7c64c34ccf48	AY485462.1.1673	97.414	348	8	1	1	347	348	1	1.97e-168	592
1385	b9d0bec50e8ba5ef126922bd28f40a3c	KY322507.1.1732	96.296	351	13	0	1	351	372	22	5.57e-164	577
1386	fc88608d9d98cbaaa99e6e508b478774	KC671615.1.1806	99.72	357	1	0	1	357	407	51	0	654
1387	1ace88c69f086a6459b84da64acdee7e	AB430604.1.1755	97.436	351	9	0	1	351	398	48	1.19e-170	599
1388	f6fe046b5a1e9a5f955b3abba9732aaf	EF526901.1.1367	92.391	368	21	6	7	368	419	53	3.6e-146	518
1389	9f65fc695d840ba44772fa54d53dbca6	JF263443.1.1639	98.442	321	5	0	1	321	371	51	1.1e-160	566
1390	3b56a89b99cf768f852a2eb3c8d9724c	KJ760066.1.1777	99.444	360	1	1	1	359	410	51	0	652
1391	3495f1b401d54bb4b8db5a765ee1c3d0	AY082996.1.1757	97.765	358	7	1	1	357	408	51	1.2e-175	616
1392	728c324c95650c72485c260179afb016	HQ643697.1.1796	91.599	369	23	7	1	366	389	26	1e-141	503
1393	ddd69f98ebe5a183df64061be98b8fbe	AB275100.1.1747	95.902	366	15	0	1	366	366	1	5.87e-169	593
1394	7345973862686184d99be99ef65c32e8	MG669982.1	95.845	361	15	0	1	361	361	1	3.43e-166	584
1395	99a31334ff2dee346a4f3f5495e02b51	KC671285.1.1806	100	364	0	0	1	364	414	51	0	673
1396	8a865f568017a86c9b4a936c67352e6e	AB534514.1.1620	100	367	0	0	1	367	379	13	0	678
1397	d4fae16ee2ee5544784cf11a6ce8449c	EF591333.1.1699	96.694	363	10	2	1	362	362	1	9.62e-172	603
1398	df6d092d9b42617f06c760a22504a2cc	KU179134.1.1724	92.373	354	24	2	1	351	389	36	3.45e-141	501
1399	92309eabdddf2c57d295f430d4325906	EU091851.1.1423	98.892	361	4	0	1	361	412	52	0	645
1400	603b351aa21a74c6fdd79f108449c128	KX519726.1.1720	100	360	0	0	1	360	384	25	0	665
1401	ae78b565532cac8a7c9d207251f790ef	KY031954.1.1752	94.236	347	20	0	1	347	396	50	4.35e-150	531
1402	a18c1a30881bfa4779de7b4b417f6563	EU380293.1.1808	96.703	364	12	0	1	364	414	51	7.39e-173	606
1403	7e553bb07eaf03551a5097c43b2d5d03	AC256215.2907.4706	99.727	366	1	0	1	366	414	49	0	671
1404	3b2c3277cb048fdfb8d6b6a071ba8f36	AY854230.1.1405	97.99	199	4	0	47	245	202	4	1.15e-94	346
1405	3ca51725281054b51805ba28c602c069	KC493570.1.1638	99.375	320	2	0	1	320	370	51	3.9e-165	580
1406	bd756bf890d7d37b053f3c777c095832	AACA01000199.1345.3141	99.448	362	2	0	1	362	410	49	0	658
1407	e3a81697e79d9e7f3b7d8d337e0cfb00	KJ636399.1.1705	98.626	364	4	1	1	363	364	1	0	643
1408	dc1fdf6917f9bd9e76c38d0cb3fef59d	FN263028.1.1816	94.4	375	13	5	1	372	419	50	9.93e-162	569
1409	2177a28208a64ee067878071e24be646	JQ222671.1.1648	99.457	368	2	0	1	368	411	44	0	669
1410	ed605f9e0780f3cf2981a367d78cbc85	X85387.1.2317	100	362	0	0	1	362	412	51	0	669
1411	7cab89e75c4b5495d990aacf2cd3cbed	SIMON.RF9	97.527	364	9	0	1	364	377	14	7.34e-178	623
1412	69248a45fde54cbdbaf9082ae4d135ff	OR590999.1	98.056	360	6	1	1	360	359	1	2.04e-178	625
1413	a9d6d999d10c358551214dee9e518b48	JQ222972.1.1606	100	352	0	0	1	352	394	43	0	651
1414	9a5d4bbb959cc3c72d18c50ec362d16f	AB252755.1.1713	96.639	357	10	2	1	355	357	1	2.05e-168	592
1415	4be3e7e7b869d38b55c59c2c41be7c8a	FN690728.1.1696	97.245	363	6	2	1	360	362	1	1.57e-174	612
1416	53e6573db42e8abdd40a156d149c3721	OR593570.1	94.842	349	15	3	1	347	350	3	2.11e-153	542
1417	9c7f0ffc8d76ced47e4a351b5e96483e	JQ420115.1.1783	98.061	361	7	0	1	361	410	50	1.56e-179	628
1418	834247fad04fd3a3400b005d96a4f2f6	MF321755.1.1779	98.895	362	4	0	1	362	392	31	0	647
1419	7b7e69c341c755dd6cbbd675cc48b011	AF022155.1.1790	99.725	363	1	0	1	363	408	46	0	665
1420	decbdcbf954f528aaa1987f368e14662	ADOS01001423.332.2144	93.132	364	19	4	1	359	411	49	1.62e-149	529
1421	ca17b29b6ec310cb7567ffb15d40be5b	SIMON.GV5	99.174	363	3	0	1	363	376	14	0	654
1422	8bbb1cb9f17bba625895d633640d6e7b	EF100331.1.1380	97.289	332	9	0	1	332	383	52	4.09e-160	564
1423	d7196a1f7f80d0058c3e3a64bae1484a	AY180006.1.1800	96.438	365	11	1	1	365	413	51	3.45e-171	601
1424	b208b8a9fae31684dc22b7443e301c31	DQ314810.1.1782	98.916	369	4	0	1	369	402	34	0	660
1425	bb14b4bcf45c569b9781617caf030c30	AF372769.1.1515	98.754	321	4	0	1	321	322	2	2.62e-162	571
1426	e5086b2f738542caaf54fb1b47f6c9ff	OL388469.1	94.15	359	20	1	1	359	358	1	1.64e-154	545
1427	305d65b34dfa3af3d2c1ff7af3d801aa	EF100275.1.1325	92.5	360	26	1	1	360	410	52	4.55e-145	514
1428	cd65308c0c06ce3d8b577720085a3295	MK075964.1.1828	92.453	371	24	4	1	370	424	57	6.02e-149	527
1429	593ea11ae4e1ec4321446fd36a83ba4c	SIMON.CB6	95.845	361	13	2	1	361	372	14	1.23e-165	582
1430	92faa065a300a8de8eb76f0bd2fa402c	SIMON.SLH10	95.845	361	15	0	1	361	375	15	3.43e-166	584
1431	036dc2f27bc99621618544bfb5d62758	FJ832157.1.1751	99.13	345	3	0	1	345	400	56	2.49e-177	621
1432	6a9d434022dc9a98ce188c3de310aed6	DQ842039.1.1734	98.333	360	6	0	1	360	401	42	0	634
1433	5b4cff8e8d970380e22730385bd69990	DQ207568.1.1733	92.623	366	24	3	1	365	377	14	7.68e-148	523
1434	13b46ab4a0ccb803fc4b711247de144e	KJ763940.1.1801	95.055	364	18	0	1	364	414	51	7.5e-163	573
1435	956b96d173546444838b35de89226c0b	EU567275.1.1302	95.498	311	14	0	1	311	311	1	4.6e-140	497
1436	10e3a5de27bbcc9893d9f632864c7708	AB032649.1.1781	100	363	0	0	1	363	392	30	0	671
1437	82cdc63bb6b7da217171e6415e9d798b	MW078526.1	97.507	361	9	0	1	361	362	2	3.38e-176	617
1438	10fbaa9004ac0096e2c7b40108577dd3	SIMON.TN5	95.135	370	11	6	1	369	377	14	5.88e-164	577
1439	5e1295111583364109c4d86a42a64131	SIMON.RF9	96.429	364	13	0	1	364	377	14	3.44e-171	601
1440	afac9cc0fd3ea5aec7d12f97dedce23e	KT072998.1.1741	95.989	349	13	1	1	349	383	36	1.2e-160	566
1441	5815a2013bbead69ddf0cd717033e45e	OR714859.1	99.716	352	1	0	1	352	352	1	0	645
1442	3e88e65854067e58df15a25c03448909	HM564603.1.1577	98.73	315	4	0	1	315	315	1	5.7e-159	560
1443	456472a51cc76cc5bbed8f55ad9a341c	GU385595.1.1727	97.554	368	5	4	2	366	367	1	5.77e-179	627
1444	71ecbb512fa4da08bb65759ad15bd334	MG669881.1	96.369	358	12	1	1	358	377	21	2.63e-167	588
1445	a74422db57588184e02e304b77553133	M87334.22.1763	99.714	350	1	0	1	350	379	30	0	641
1446	312e72306a85987a1dd71c29d3281497	AC256215.2907.4706	99.454	366	2	0	1	366	414	49	0	665
1447	151c7e8ee955a3e641b81c203574ecd8	AB076630.1.1806	99.457	368	2	0	1	368	418	51	0	669
1448	a021f2fa111bdd9bd6117210ebeb41b7	HQ660595.1.1813	99.458	369	2	0	1	369	420	52	0	671
1449	d35add366bd40712fa4f4752e7244a97	DQ190241.1.1840	94.102	373	22	0	1	373	422	50	3.58e-161	568
1450	006c20c065e1189c2837df4838f7d445	JQ283941.1.1740	99.728	367	1	0	1	367	396	30	0	673
1451	afab106cdd7329575b76591ed8e85006	U59072.1.1760	99.176	364	3	0	1	364	403	40	0	658
1452	15cbb3b00cff05e8549eb647e7b13f2d	GQ120120.1.1635	99.721	359	1	0	1	359	389	31	0	658
1453	1af4ed7db64f8d6637e6e87e00d9b969	AF399171.1.1714	93.557	357	21	2	1	355	386	30	4.47e-150	531
1454	94bcad83502c40534d4fd62ede7ba200	AB252751.1.1700	99.72	357	1	0	1	357	357	1	0	654
1455	8983e40e14e1326de4536a793272bd45	DQ297695.1.1759	98.365	367	6	0	1	367	394	28	0	645
1456	43f8bc646099fa560a64b4f900726b23	AY485476.1.1712	100	350	0	0	1	350	356	7	0	647
1457	fdee7b4c15ac5ef803a6512a183e880c	KP187825.1.1232	98.913	368	4	0	1	368	398	31	0	658
1458	5e87076c4319648370dbfd8f37806867	SIMON.T4	100	365	0	0	1	365	377	13	0	675
1459	1a562d9f5207d7d69e8993ed7042806e	JQ798541.1.1716	99.452	365	2	0	1	365	365	1	0	664
1460	18bdaf67b1ac6e5dc7538736887e1c59	FM202391.11.1828	95.822	359	13	2	1	359	403	47	1.59e-164	579
1461	9e760f8143a0b4b104279a61a97d227c	AC256215.2907.4706	99.454	366	2	0	1	366	414	49	0	665
1462	6a2efbed25797b9485afb6c804cd60a5	DQ190241.1.1840	94.37	373	21	0	1	373	422	50	7.7e-163	573
1463	02a1c6924411d1095c6736ad433fd076	OQ396740.1	97.681	345	6	2	1	344	345	2	2.06e-168	592
1464	216270f25fc3890316bd78a5314cedfb	HM564609.1.1615	95.077	325	16	0	1	325	325	1	1.66e-144	512
1465	a111d4ddf96a8ed9e9c15d48562e2b2f	EU050975.1.1777	98.103	369	6	1	1	369	397	30	0	641
1466	c755e7bbeda4c12b400f9808f8f7b8f2	SIMON.GV2	98.347	363	6	0	1	363	375	13	0	638
1467	6796aad3a69b4c7cfafa65cfc3e499b2	DQ092924.1.1790	100	364	0	0	1	364	409	46	0	673
1468	b41dbeea45c3cb452499ed020a601792	KT201576.1.1736	99.427	349	2	0	1	349	379	31	0	634
1469	8c1bece8e7a78217b38c7f2302e478f3	HQ413685.1.1916	99.724	362	1	0	1	362	408	47	0	664
1470	2db7c2be15daf8f9fb74263bc22cde8e	KF130592.1.1764	97.268	366	9	1	1	365	396	31	9.52e-177	619
1471	3ddbaa2180507aa6fcfdd3d08a45ee76	FJ832158.1.1754	92.437	357	23	3	2	358	408	56	7.58e-143	507
1472	e5bf4b589113a0504ff305f086b43ff7	SIMON.SLH10	96.676	361	12	0	1	361	375	15	3.41e-171	601
1473	3ccf00c7b8da386ceefcd926f3f45c4b	SIMON.SLH10	97.214	359	10	0	3	361	373	15	2.04e-173	608
1474	59796e62743e4f2b1712c437ebf7bea4	SIMON.SLH10	96.122	361	14	0	1	361	375	15	7.38e-168	590
1475	59b169aa50a4846d5e17f4a9f4b357f4	HM135090.1.1748	98.374	369	4	2	1	368	388	21	0	647
1476	332c9f5d860c6ced3a66439c8a0e6289	HQ232194.1.1747	99.721	358	1	0	1	358	390	33	0	656
1477	931f0760f6a0d33a07174da3e62521bf	FR874390.1.1819	92.973	370	24	2	1	369	418	50	2.77e-152	538
1478	df8d1d1139b3b469535b3a8524ea4e29	AIHU01000836.4.1780	99.721	359	1	0	1	359	399	41	0	658
1479	453fccc14ed657f1a54e73b380fe1466	SIMON.RF9	97.253	364	10	0	1	364	377	14	3.41e-176	617
1480	7a14fbcad0af94723fbf97be3eb7d283	KC488458.1.1677	99.438	356	2	0	1	356	356	1	0	647
1481	0a25d3362c540a17875933b89dc9ca00	MW078526.1	98.338	361	6	0	1	361	362	2	0	634
1482	1c5a3321e1e57ba6a696811510e89042	JN635153.1.1704	96.97	363	9	2	1	361	370	8	2.04e-173	608
1483	d7c3c2bb338c3049d5162a71c39197bc	EF591333.1.1699	96.703	364	9	3	1	363	362	1	9.65e-172	603
1484	c0bc39ed240ba41a19bd95c986e2a1d8	KF433824.1.2188	100	427	0	0	1	427	438	12	0	789
1485	92009d0bde2ca0343845f974e90fc70d	GQ223284.1.1789	99.112	338	3	0	1	338	402	65	5.28e-174	610
1486	b603ad82c686124fe4872c75bf864719	SIMON.CB6	92.798	361	23	3	1	360	372	14	9.79e-147	520
1487	1f1dd3e4c5a946e0b856ca44be021818	SIMON.SLH10	97.97	197	4	0	39	235	211	15	1.43e-93	342
1488	5784f258333074b89937679da5beb670	AB505485.1.1703	93.151	365	21	3	1	362	364	1	1.28e-150	532
1489	58280b22a6fd4f4ca9343ebb0bd159f2	AB191436.1.1707	99.437	355	1	1	1	354	355	1	0	643
1490	7fdfb4ddeb66c16a227986ea99af3fb2	DQ836901.1.1596	99.721	359	1	0	1	359	361	3	0	658
1491	eed5f0d686068026777577a24ecf7068	AY854211.1.1404	97.507	361	8	1	1	361	378	19	1.22e-175	616
1492	c845786ee72ee63bffd864ca6f1b3cdf	KR535601.1.1799	99.725	364	1	0	1	364	413	50	0	667
1493	44e18bac5a2de7ce1515dfe6ea771047	FTPT01000062.1.1310	99.725	364	1	0	1	364	411	48	0	667
1494	090ca43dd5e5ad93f303c592a87d6e98	EF443134.1.1652	98.599	357	4	1	1	357	356	1	4.31e-180	630
1495	3e4b01fabdda91d6df0c35db85ce4821	AC182675.44170.45959	100	366	0	0	1	366	406	41	0	676
1496	90d9456d8cb371b2dd5b9ca31ef878d3	FN690494.1.1683	99.167	360	3	0	1	360	360	1	0	649
1497	4d9932940c951cc0f53497ed20b90bf4	AM502013.1.1726	96.286	350	12	1	1	350	379	31	7.19e-163	573
1498	a91f9ad9b4adb3505628c59acb8c8f3e	SIMON.RF9	96.154	364	13	1	1	363	377	14	5.74e-169	593
1499	3f1872c411c36568684aad48e6082795	KT201567.1.1699	93.114	334	18	5	1	331	362	31	3.26e-136	484
1500	affea50db1763e5df452fb27baa213e6	JSAF02020812.1200.3035	99.758	413	0	1	1	412	460	48	0	756
1501	727242adec496755f48a06917269b460	AB847419.1.1745	98.857	350	4	0	1	350	391	42	1.96e-178	625
1502	1144ca36db26509ecba41b508be013d6	SIMON.SLH10	93.889	360	20	2	3	361	373	15	2.1e-153	542
1503	f05b832a0548810b7183e25bf67bc86c	KC671448.1.1811	100	364	0	0	1	364	414	51	0	673
1504	5f1122e149198bcc85d781e83a504a0a	LC119083.1.1763	98.05	359	7	0	1	359	371	13	2.01e-178	625
1505	d82e1a32992d03db8171d405812de1df	MH000680.1.1718	94.708	359	13	5	1	353	380	22	9.45e-157	553
1506	153e1308add3296136313c7cbdad8ccb	EU091851.1.1423	99.169	361	3	0	1	361	412	52	0	651
1507	19463be08c210854fd3f60cbb62f28fd	KF417665.1.1728	97.994	349	7	0	1	349	373	25	7.06e-173	606
1508	e68ffebf4e4ec9581b40ea572a4890dc	KP187826.1.1206	99.729	369	1	0	1	369	401	33	0	676
1509	97817beb80f444b23e6c2f4c16d5db6f	AF022196.1.1803	99.176	364	1	1	1	362	414	51	0	654
1510	8f1e7afd1c305fdad1b6fd78205e2b69	AB695521.1.1763	90.959	365	29	4	1	362	390	27	2.78e-137	488
1511	40a4dd70601994b59f1c3d6770a7e5dd	HQ696565.1.1267	97.297	370	6	4	1	368	394	27	2.06e-178	625
1512	ae605d4244c91531bd7ab6833de3b468	SIMON.TN9	95.856	362	15	0	1	362	375	14	9.57e-167	586
1513	b6ccc700d9f9b06fa01e40c54b46d2f4	LRBV01006119.41705.43249	100	366	0	0	1	366	414	49	0	676
1514	311bf4d3de422f067220121c9998629f	KJ925362.1.1714	98.916	369	4	0	1	369	386	18	0	660
1515	a853dbe4f5581111cc701ca49c59a5f2	HM564609.1.1615	96	325	13	0	1	325	325	1	1.65e-149	529
1516	1af07235922c86dbca707eae265bfed1	AB181898.1.1744	98.626	364	5	0	1	364	383	20	0	645
1517	fbf98c06d03bf76dc25700b855875140	AY251288.1.1746	95.604	364	16	0	1	364	371	8	3.46e-166	584
1518	5971914837d8fc6768c7e802847cb225	AY179975.1.1735	90.208	337	27	5	1	332	386	51	3.34e-121	435
1519	6fb3a02f100ff0c28d523f51284a6150	KJ925379.1.1695	99.724	362	1	0	1	362	362	1	0	664
1520	d81838201ed31935aa8d281b94f73834	ADOS01001423.332.2144	96.694	363	11	1	1	362	411	49	9.5e-172	603
1521	07f1542e478668dccb1badd8d405eb96	HQ232181.1.1772	99.443	359	2	0	1	359	392	34	0	652
1522	e32210535a6b3540279b6f41b0484b1e	AC256215.2907.4706	99.454	366	2	0	1	366	414	49	0	665
1523	5b7f32e0af9b66fc8273b691272b088c	SIMON.RF9	96.978	364	11	0	1	364	377	14	1.59e-174	612
1524	c315e703d1445724d00c6e90c291d71d	JF972651.1.1215	97.29	369	10	0	1	369	419	51	5.76e-179	627
1525	a4f9051ffa84040994fb2eb7fbef80ab	EF100405.1.1340	98.066	362	7	0	1	362	413	52	4.36e-180	630
1526	e55004f40845a01a2d508f7b73139a8e	KT072998.1.1741	96.275	349	12	1	1	349	383	36	2.58e-162	571
1527	db1a82f220811dd8bc10a453f0d3e9c5	AC256215.2907.4706	99.454	366	2	0	1	366	414	49	0	665
1528	99187c167621e72cf056424323242359	KR704194.1.1823	94.595	370	19	1	1	370	418	50	2.74e-162	571
1529	f13868bc42d0bd2e2eaed49a71f34bad	OQ396718.1	93.215	339	19	3	1	338	347	12	1.66e-139	496
1530	a0716fea8ccf648c5e4645f399e047b4	KF129814.1.1748	99.157	356	3	0	1	356	386	31	0	641
1531	2a41ee6c2ea48be3f1ec1b4328a9405a	SIMON.CB6	93.075	361	22	3	1	360	372	14	2.1e-148	525
1532	d4c4ee1891a1214b32a31789cbc0f5cd	KJ925316.1.1728	97.826	368	8	0	1	368	369	2	0	636
1533	fc307653d3da998e0d0fea0a1c1592e8	SIMON.CB6	93.352	361	21	3	1	360	372	14	4.52e-150	531
1534	6c8092e8a55b5a2aa3d097e7b0754282	FR874586.1.1790	99.724	362	1	0	1	362	411	50	0	664
1535	e2e5c3e02ee83d252cd2a8e8077197a0	KX602088.1.1653	94	350	16	4	2	351	345	1	2.15e-148	525
1536	86752c2236b1606928b6a4a024bfd48c	AY620307.1.1268	93.75	368	17	5	1	363	393	27	4.53e-155	547
1537	e7e39ebb091001170ed46cecba064865	EF024310.1.1791	99.451	364	2	0	1	364	411	48	0	662
1538	f17804cf65e8e71084edd6166c28e14e	SIMON.RF9	97.802	364	8	0	1	364	377	14	1.58e-179	628
1539	aa90b145316f87a40cc1f14c8af7c801	SIMON.RF9	97.253	364	10	0	1	364	377	14	3.41e-176	617
